Section,Title,URL,Users
viral,VIDEO. Graban a taquero sacando platos desechables de la basura para volver a usarlos,https://www.am.com.mx/viral/VIDEO.-Graban-a-taquero-sacando-platos-desechables-de-la-basura-para-volver-a-usarlos-20210218-0002.html,14374
leon,Cadáveres en Valle de San José podrían ser papás y hermana de policía de León,https://www.am.com.mx/leon/Cadaveres-en-Valle-de-San-Jose-podrian-ser-papas-y-hermana-de-policia-de-Leon-20210927-0049.html,14374
leon,Riña en San Juan Bosco deja un joven asesinado a balazos,https://www.am.com.mx/leon/Seguridad-Leon-Matan-a-balazos-a-joven-en-San-Juan-Bosco-en-rina-20211010-0107.html,14374
noticias,Entran a casa de Arturo y lo matan; a su hermana la asesinaron con enorme piedra,https://www.am.com.mx/guanajuato/noticias/Entran-a-casa-de-Arturo-y-lo-matan-a-su-hermana-la-asesinaron-con-enorme-piedra-20210818-0015.html,14374
noticias,Rosario buscaba a su hijo desaparecido y acabó ejecutada,https://www.am.com.mx/guanajuato/noticias/Desaparecidos-Leon-Asesinan-a-Rosario-Zavala-buscaba-a-su-hijo-20210824-0004.html,14374
valor-agregado,Abre Vicente Fox y Roberto Palazuelos tienda de productos a base de marihuana en León,https://www.am.com.mx/guanajuato/valor-agregado/Productos-de-marihuana-en-Guanajuato-Vicente-Fox-y-Roberto-Palazuelos-abren-tienda-en-Leon-20210727-0025.html,14292
noticias,Atacan a tres en camioneta; niño intentó correr pero lo mataron,https://www.am.com.mx/guanajuato/noticias/Ataque-en-Irapuato-Balean-a-familia-en-camioneta-y-mueren-dos-entre-ellos-un-nino-20210616-0061.html,14292
noticias,Niña de 2 años queda atrapada en escaleras eléctricas y se desata pánico en Plaza Mayor,https://www.am.com.mx/guanajuato/noticias/Accidente-en-Leon-Menor-de-2-anos-queda-atrapada-en-escaleras-Plaza-Mayor-20210608-0047.html,14292
espectaculos,Captan a Vicente Fernández tocando a una joven durante video para Tik Tok,https://www.am.com.mx/espectaculos/Captan-a-Vicente-Fernandez-tocando-a-una-joven-durante-video-para-Tik-Tok-20210120-0052.html,14292
noticias,El brutal crimen de Israel sacudió a Guanajuato; cumple 116 años en prisión,https://www.am.com.mx/guanajuato/noticias/Condena-historica-de-116-anos-por-matar-a-sus-padres-cumple-2-anos-20210524-0033.html,14292
noticias,"Seguridad Irapuato: Asesinan a 4 hombres en taller mecánico en Los Álamos VIDEO | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Irapuato-Asesinan-a-4-hombres-en-taller-mecanico-en-Los-Alamos-20210715-0050.html,14292
espectaculos,"Eduardo Capetillo revela que tiene cáncer de piel, pide cuidarse del sol",https://www.am.com.mx/espectaculos/Eduardo-Capetillo-revela--que-tiene-cancer-de-piel-pide-cuidarse-del-sol-20210618-0024.html,14211
viral,Detienen a mujer que asesinó a su hija e hizo atrocidades con su cadáver,https://www.am.com.mx/viral/Detienen-a-mujer-que-asesino-a-su-hija-e-hizo-atrocidades-con-su-cadaver-20210129-0026.html,14211
espectaculos,Tengo 3 meses de embarazo: Lyn May asegura que será mamá a los 68 años,https://www.am.com.mx/espectaculos/Lyn-May-asegura-que-tiene-3-meses-de-embarazo-estoy-muy-contenta-20210808-0028.html,14211
noticias,"Regresaba de fiesta ebria, pero cae de la camioneta y la mata la llanta trasera",https://www.am.com.mx/guanajuato/noticias/Accidente-en-Salvatierra-Regresaba-de-fiesta-ebria-pero-cae-de-camioneta-y-muere-arrollada-20210816-0026.html,14211
estados,Secuestro en Oaxaca: Rescatan a menores enganchados en grupos de WhatsApp de “Free Fire”,https://www.am.com.mx/estados/Secuestro-en-Oaxaca-Rescatan-a-menores-enganchados-en-grupos-de-WhatsApp-de-Free-Fire-20211010-0094.html,14211
noticias,Se debate entre la vida y la muerte tras ser baleado en Malecón del Río,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Atacan-a-balazos-a-hombre-en-Malecon-del-Rio-en-Penitas-20210702-0049.html,14211
noticias,Fallece por Covid-19 protagonista de video del ‘Pasito Perrón’,https://www.am.com.mx/guanajuato/noticias/Fallece-por-Covid-19-protagonista-de-video-del-Pasito-Perron-20210111-0033.html,14211
superdeportivo,Niña de dos años recibió pelotazo de foul y sus padres aceptan miles de dólares,https://www.am.com.mx/superdeportivo/Astros-pagaran-a-padres-de-nina-que-recibio-un-pelotazo-de-foul-20210817-0042.html,14130
noticias,"Vientos, lluvia y bajas temperaturas traerá Grace a Guanajuato",https://www.am.com.mx/guanajuato/noticias/Huracan-Grace-afectara-a-Guanajuato-con-vientos-lluvias-y-bajas-temperaturas-20210819-0020.html,14130
noticias,"León, Guanajuato: VIDEO asesinan a mujer en la colonia Santa María del Granjeno | Periódico AM",https://www.am.com.mx/noticias/Leon-Guanajuato-VIDEO-asesinan-a-mujer-en-la-colonia-Santa-Maria-del-Granjeno-20210309-0045.html,14049
guanajuato,Asaltan Banco Bienestar Silao y se roban un millón de pesos,https://www.am.com.mx/guanajuato/Banco-Bienestar-Silao-Asaltan-a-punta-de-pistola-y-se-roban-mas-de-un-millon-de-pesos-20211014-0046.html,14049
espectaculos,"Estos son los 'compas' Botas, Kiko y Chucky de los que habla Santa Fe Klan",https://www.am.com.mx/espectaculos/Santa-Fe-Klan-presenta-a-sus-amigos-Botas-Kiko-y-Chucky-quienes-conto-que-ya-murieron-20211013-0097.html,14049
noticias,"Ataque de cocodrilo, turista fue mordida por reptil en hotel de Puerto Vallarta",https://www.am.com.mx/noticias/Ataque-de-cocodrilo-en-Jalisco-turista-fue-mordida-por-un-reptil-en-playa-de-hotel-de-Puerto-Vallarta-20210728-0060.html,13968
espectaculos,Maya Nazor le fue infiel a Santa Fe Klan con el youtuber Fofo Márquez (VIDEO) | Periódico AM,https://www.am.com.mx/espectaculos/Maya-Nazor-le-fue-infiel-a-Santa-Fe-Klan-con-el-youtuber-Fofo-Marquez-VIDEO-20210816-0053.html,13968
noticias,VIDEO Socavón Puebla. Captan imágenes del socavón de noche | Periódico AM,https://www.am.com.mx/noticias/VIDEO-Socavon-Puebla.--Captan-imagenes-del-socavon-de-noche--20210620-0010.html,13968
espectaculos,Eugenio Derbez y Alessandra Rosaldo confiesan a El Gordo y la Flaca que han pensado en el divorcio | Periódico AM,https://www.am.com.mx/espectaculos/Eugenio-Derbez-y-Alessandra-Rosaldo-confiesan-a-El-Gordo-y-la-Flaca-que-han-pensado-en-el-divorcio-20210516-0020.html,13968
noticias,"VIDEO FOTOS Por tercer día consecutivo, 'nadan' para atravesar en calles inundadas por las lluvias",https://www.am.com.mx/noticias/FOTO-Ciudad-de-Mexico-Lluvias-Inundaciones-Seguridad.-Por-tercer-dia-nadan-en-calles-inundadas-20210708-0015.html,13968
espectaculos,"Excesos le cobran la factura a Luis Miguel, se le deforma la piel del cuello",https://www.am.com.mx/espectaculos/A-Luis-Miguel-se-le-deforma-la-piel-del-cuello-aqui-la-foto-20210609-0024.html,13968
espectaculos,#ERROR!,https://www.am.com.mx/espectaculos/Eiza-Gonzalez-fue-enganada-no-podria-interpretar-a-La-Dona-20210804-0029.html,13968
noticias,"FOTOS: Muere al derrapar su moto, circulaba a exceso de velocidad y sin casco",https://www.am.com.mx/guanajuato/noticias/Muere-al-derrapar-su-moto-circulaba-a-exceso-de-velocidad-y-sin-casco-20210808-0002.html,13968
noticias,"León, Guanajuato: atacan a cuatro mujeres a balazos en Barranca de Venaderos | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Leon-Guanajuato-atacan-a-cuatro-mujeres-a-balazos-en-Barranca-de-Venaderos-20210303-0062.html,13968
noticias,Pareja paseaba en bicicleta cuando cayeron bajo lluvia de balas; joven murió,https://www.am.com.mx/guanajuato/noticias/Seguridad-Salamanca-Atacan-a-balazos-a-ciclistas-en-avenida-Salamanca-20210528-0043.html,13886
viral,Niñera abusó de menor y le contagió enfermedad de transmisión sexual,https://www.am.com.mx/viral/Detienen-a-ninera-que-abuso-de-menor-y-lo-contagio-de-una-ETS-20210203-0029.html,13886
viral,Enfermera murió dos días después de recibir vacuna de Pfizer contra Covid-19,https://www.am.com.mx/viral/Enfermera-murio-dos-dias-despues-de-recibir-vacuna-de-Pfizer-contra-Covid-19-20210106-0008.html,13886
noticias,"Seguridad León: Matan a 4 personas en ataques a casa y departamento de Paseo de las Torres | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Matan-a-4-personas-en-ataques-a-casa-y-departamento-de-Paseo-de-las-Torres-20210716-0002.html,13886
coronavirus,"1 de cada 8 recuperados de COVID muere por complicaciones en 5 meses, según estudio",https://www.am.com.mx/coronavirus/1-de-cada-8-recuperados-de-COVID-muere-por-complicaciones-en-5-meses-segun-estudio--20210118-0037.html,13886
coronavirus,¿Pérdida del olfato y el gusto por COVID-19 podría ser permanente?,https://www.am.com.mx/coronavirus/Perdida-del-olfato-y-el-gusto-por-COVID-19-podria-ser-permanente-20210119-0013.html,13886
viral,Colombia: conductor desarma a asaltantes y mata a uno | Periódico AM,https://www.am.com.mx/viral/Colombia-conductor-desarma-a-asaltantes-y-mata-a-uno-20210314-0023.html,13805
guanajuato,Pénjamo: Abandonan un feto en baños públicos de la Zona Centro,https://www.am.com.mx/guanajuato/Penjamo-Abandonan-un-feto-en-banos-publicos-de-la-Zona-Centro-20211003-0023.html,13805
noticias,¿Qué hará Zermeño con los 410 millones de la venta del Estadio León?,https://www.am.com.mx/guanajuato/noticias/Grupo-Pachuca-compra-estadio-Leon-Que-hara-Roberto-Zermeno-con-los-410-millones-de-la-venta-20210728-0025.html,13805
coronavirus,Muere pareja de COVID en EU con semanas de diferencia y dejan en orfandad a sus 5 hijos,https://www.am.com.mx/coronavirus/COVID-en-EU-Muere-pareja-con-semanas-de-diferencia-y-dejan-en-orfandad-a-sus-5-hijos-uno-recien-nacido-20210915-0101.html,13724
noticias,VIDEO Sicarios ponen retén en puente internacional para robar autos a paisanos,https://www.am.com.mx/finanzas-personales/VIDEO-Sicarios-Tamaulipas-EU-Ponen-retenes-en-puente-internacional-para-robar-autos-a-paisanos-20210422-0030.html,13724
noticias,Le extirpan ojo a hombre que presuntamente tiene hongo negro,https://www.am.com.mx/noticias/Estado-de-Mexico-Gregorio-le-extirpan-ojo-tras-presunta-infeccion-de-hongo-negro-20210605-0017.html,13724
salamanca,Salamanca: Matan a vendedor de tacos en Valtierrilla cuando atendía a sus clientes,https://www.am.com.mx/salamanca/Salamanca-Matan-a-vendedor-de-tacos-en-Valtierrilla-cuando-atendia-a-sus-clientes-20211014-0024.html,13724
noticias,María Elena le ayudaba a su papá en Zona Piel cuando un ladrón le arrebató la vida,https://www.am.com.mx/guanajuato/noticias/Maria-Elena-le-ayudaba-a-su-papa-en-Zona-Piel-cuando-un-ladron-le-arrebato-la-vida-20210107-0017.html,13643
noticias,Niño cruza carretera con su mamá y veloz auto lo impacta y muere,https://www.am.com.mx/guanajuato/noticias/Accidente-el-Irapuato-Nino-cruza-carretera-con-su-mama-y-veloz-auto-lo-impacta-y-muere-20210704-0020.html,13643
vivirmas,#ERROR!,https://www.am.com.mx/vivirmas/Efectos-Covid-Celulas-inmunes-enloquecidas-ocasionarian-inflamacion-pulmonar-20210113-0021.html,13643
noticias,"Desaparecidos Guanajuato: Aparece muerta Norma Alicia González Reyes en Pénjamo | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Desaparecidos-Guanajuato-Aparece-muerta-Norma-Alicia-Gonzalez-Reyes-en-Penjamo-20210604-0024.html,13643
coronavirus,COVID en Argentina: muere embarazada Paola Nucci y no tenía otras enfermedades | Periódico AM,https://www.am.com.mx/coronavirus/COVID-en-Argentina-muere-embarazada-Paola-Nucci-y-no-tenia-otras-enfermedades-20210622-0055.html,13643
estados,Asesinato en Quintana Roo: Hombre y bebé mueren durante ataque armado,https://www.am.com.mx/estados/Asesinato-en-Quintana-Roo-Hombre-y-bebe-mueren-durante-ataque-armado-20211009-0077.html,13562
espectaculos,Miss Universo: Andrea Meza recibe felicitación con un error de Lupita Jones en Instagram y se vuelve viral | Periódico AM,https://www.am.com.mx/espectaculos/Miss-Universo-Andrea-Meza-recibe-felicitacion-con-un-error-de-Lupita-Jones-en-Instagram-y-se-vuelve-viral-20210517-0007.html,13562
noticias,"“Fue todo muy rápido y sólo escuché los plomazos, María narra masacre en Celaya",https://www.am.com.mx/guanajuato/noticias/Fue-todo-muy-rapido-y-solo-escuche-los-plomazos-Maria-narra-masacre-en-Celaya-20210108-0023.html,13562
noticias,Asesinan a padre e hijo y exhiben cuerpos en puentes,https://www.am.com.mx/guanajuato/noticias/Seguridad-en-Apaseo-el-Grande-asesinan-a-padre-e-hijo-y-exhiben-cuerpos-en-puentes-20210322-0015.html,13562
noticias,Alegres convivían con cerveza cuando de pronto los matan a todos,https://www.am.com.mx/guanajuato/noticias/Seguridad-Irapuato-Guanajuato-Asesinan-a-8-en-la-colonia-Santa-Maria-cuando-convivian--20210808-0020.html,13562
industria-automotriz,"General Motors, entre las armadoras con sueldos más bajos en México",https://www.am.com.mx/industria-automotriz/General-Motors-entre-las-armadoras-con-sueldos-mas-bajos-en-Mexico--20210927-0053.html,13562
noticias,VIDEO Reportan asesinato de 6 personas en Zacatecas en menos de 15 minutos; 2 niñas también murieron,https://www.am.com.mx/noticias/Asesinato-Zacatecas-VIDEO--reportan-muerte-de-seis-personas-en-menos-de-15-minutos-en-Guadalupe-20210724-0048.html,13562
noticias,Por estas razones taxis ejecutivos ahora quieren pago en efectivo en León,https://www.am.com.mx/guanajuato/noticias/Servicio-de-Taxis-ejecutivos-en-Leon-ahora-piden-que-sea-el-pago-en-efectivo-20210809-0019.html,13480
noticias,Policías entran ‘por error’ a casa de familia: los golpean y le disparan a su perro,https://www.am.com.mx/guanajuato/noticias/Leon-Familia-denuncia-abuso-policial-hasta-a-su-perro-le-dispararon-20210305-0002.html,13399
noticias,Ataque a balazos desata pánico en Zona Piel; matan a un hombre,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Matan-a-balazos-a-un-hombre-en-Zona-Piel-20210801-0030.html,13399
leon,Secretario de Seguridad de León retira a policías de custodias tras asesinato en San Isidro | Periódico AM,https://www.am.com.mx/leon/Secretario-de-Seguridad-de-Leon-retira-a-policias-de-custodias-tras-asesinato-en-San-Isidro-20211005-0118.html,13399
noticias,"Ataque León: Sicario entra a casa de Bellavista y dispara contra 3 hombres | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Ataque-Leon-Sicario-entra-a-casa-de-Bellavista-y-dispara-contra-3-hombres-20210422-0025.html,13399
leon,Abuelito vende dibujos de sus nietas huérfanas para que no les falte nada,https://www.am.com.mx/leon/Abuelito-vende-dibujos-de-sus-nietas-huerfanas-para-ayudarlas-con-sus-gastos-en-Leon-20210914-0091.html,13399
noticias,Sicarios hacen sufrir a hombre y lo matan frente a vecinos en Moroleón,https://www.am.com.mx/guanajuato/noticias/Seguridad-en-Moroleon-Matan-a-hombre-en-los-edificios-de-la-colonia-El-Ranchito-20210729-0031.html,13399
noticias,Aplican el martes segundas dosis Sinovac a personas de 30-39 en 13 ciudades de Guanajuato,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Guanajuato-Llegan-mas-vacunas-Sinovac-para-30-39-anos-a-13-ciudades-20210821-0020.html,13399
noticias,"Seguridad León: Encuentran restos humanos en bolsas negras y una maleta en Lomas de Echeveste | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Encuentran-restos-humanos-en-bolsas-negras-y-una-maleta-en-Lomas-de-Echeveste-20210811-0047.html,13318
espectaculos,"Jonathan Ordóñez, actor de ‘¿Qué le pasa a mi Familia?’, es golpeado por padecer COVID | Periódico AM",https://www.am.com.mx/espectaculos/Jonathan-Ordonez-actor-de-Que-le-pasa-a-mi-Familia-es-golpeado-por-padecer-COVID-20210816-0019.html,13318
noticias,Matan a El Toño y Karina en la Obrera posiblemente por venta de drogas,https://www.am.com.mx/guanajuato/noticias/Matan-a-El-Tono-y-Karina-en-la-Obrera-posiblemente-por-venta-de-drogas-20210615-0036.html,13318
noticias,"VIDEO. Señora se acerca a robar las pertenencias de 2 mujeres que agonizaban | Periódico AM | Noticias de Hidalgo, México",https://www.am.com.mx/hidalgo/noticias/VIDEO.-Senora-se-acerca-a-robar-las-pertenencias-de-2-mujeres-que-agonizaban--20210319-0004.html,13318
noticias,"VIDEO Pareja en ropa interior discute en balcón y caen, fallece uno",https://www.am.com.mx/noticias/VIDEO-Rusia-Pareja-Cae-de-Edificio-en-Ropa-Interior.-Discuten-y-caen-del-inmueble-traian-poca-ropa--20210718-0017.html,13318
noticias,Socavón de Puebla: embotelladora Bonafont podría ser clausurada | Periódico AM,https://www.am.com.mx/noticias/Socavon-de-Puebla-embotelladora-Bonafont-podria-ser-clausurada-20210612-0043.html,13318
noticias,"El cruce más peligroso en León, aquí ocurren en mayor número de accidentes | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/El-cruce-mas-peligroso-en-Leon-aqui-ocurren-en-mayor-numero-de-accidentes-20210123-0013.html,13318
noticias,"Matan a hombre dentro de su casa en San José Agua Azul, Apaseo el Grande",https://www.am.com.mx/guanajuato/noticias/Matan-a-hombre-dentro-de-su-casa-en-San-Jose-Agua-Azul-Apaseo-el-Grande-20210616-0056.html,13318
noticias,TRX y motociclismo de luto: Muere Carlos Medrano en accidente en Irapuato,https://www.am.com.mx/guanajuato/noticias/Carlos-Medrano-motociclista-e-instructor-de-TRX-muere-en-accidente-en-Irapuato-20210627-0031.html,13318
celaya,Asalto en carretera: Hombres disparan a camioneta y choca con camión de pasajeros | Periódico AM,https://www.am.com.mx/celaya/Asalto-en-carretera-Hombres-disparan-a-camioneta-y-choca-con-camion-de-pasajeros-20210924-0038.html,13237
espectaculos,COVID: Así recibió su familia a Toño Mauri luego de 8 meses hospitalizado,https://www.am.com.mx/espectaculos/COVID-Asi-recibio-su-familia-a-Tono-Mauri-luego-de-8-meses-hospitalizado-20210215-0013.html,13237
irapuato,Irapuato: Matan a tres hombres y una mujer en un baldío de la colonia Santa María,https://www.am.com.mx/irapuato/Irapuato-Matan-a-tres-hombres-y-una-mujer-en-un-baldio-de-la-colonia-Santa-Maria-20211011-0045.html,13237
mundo,Asesinato en Colombia: Hombres desarman y asesina a asaltante; familia pide justicia,https://www.am.com.mx/mundo/Asesinato-en-Colombia-Hombres-desarman-y-asesina-a-asaltante-familia-pide-justicia-20211009-0058.html,13237
mundo,"En Perú, mujer es detenida acusada del asesinato de su hijo para irse de luna de miel",https://www.am.com.mx/mundo/Asesinato-Peru-mujer-mata-a-su-hijo-y-es-detenida-tras-irse-de-luna-de-miel--20210910-0082.html,13237
viral,"VIDEO. Con balas de goma, policía dispersa a cientos de vacacionistas",https://www.am.com.mx/viral/VIDEO.-Con-balas-de-goma-policia-dispersa-a-cientos-de-vacacionistas--20210105-0038.html,13237
noticias,Lo que se sabe sobre el accidente en Jalisco donde murió familia guanajuatense; hoy les darán sepultura,https://www.am.com.mx/guanajuato/noticias/Lo-que-se-sabe-sobre-el-accidente-en-Jalisco-donde-murio-familia-guanajuatense-hoy-les-daran-sepultura-20210702-0043.html,13237
noticias,"Choque en Estados Unidos ocasionado por tormenta deja un saldo de 8 muertos, entre ellos niños",https://www.am.com.mx/noticias/Choque-en-Estados-Unidos-ocasionado-por-tormenta-deja-un-saldo-de-8-muertos-entre-ellos-ninos--20210726-0049.html,13156
noticias,"Violencia en Celaya: Hombres armados entran a barbería y matan a jovencito a balazos | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Violencia-en-Celaya-Hombres-armados-entran-a-barberia-y-matan-a-jovencito-a-balazos-20210609-0034.html,13156
espectaculos,¿Laura Bozzo tras las rejas? Circula su ‘imagen’ en redes sociales,https://www.am.com.mx/espectaculos/Laura-Bozzo-tras-las-rejas-en-Reynosa-publican-en-redes-su-imagen--20210821-0058.html,13156
espectaculos,VIDEO. Filtran oootro momento en que Vicente Fernández toca seno a fan,https://www.am.com.mx/espectaculos/VIDEO.-Filtran-oootro-momento-en-que-Vicente-Fernandez-toca-seno-a-fan-20210130-0044.html,13156
noticias,"Conductora de León se detiene a comprar, sube a su camioneta y hombre le dispara",https://www.am.com.mx/guanajuato/noticias/Conductora-de-Leon-se-detiene-a-comprar-sube-a-su-camioneta-y-hombre-le-dispara-20210119-0007.html,13156
noticias,"Buscan a Dasha, menor de 13 años desaparecida en Querétaro cuando viajaba en un Didi",https://www.am.com.mx/noticias/Desaparecida-en-Queretaro-Buscan-a-Dasha-menor-de-13-anos-que-viajaba-en-un-Didi-a-Morelia--20210812-0047.html,13074
irapuato,Menor discute con adulto de 50 años y luego lo ataca a balazos,https://www.am.com.mx/irapuato/Irapuato-Menor-ataca-a-balazos-a-hombre-de-50-anos-en-la-colonia-Bellavista-20210912-0057.html,13074
viral,"Le celebra ‘fiesta’ de 15 años a su hija en su tumba, baila solo ‘Tiempo de vals’",https://www.am.com.mx/viral/Le-celebra-fiesta-de-15-anos-a-su-hija-en-su-tumba-baila-solo-Tiempo-de-vals-20210224-0052.html,13074
noticias,Pide familia de motociclista fallecido en Héroes de León les regresen memoria de celular,https://www.am.com.mx/guanajuato/noticias/Pide-familia-de-motociclista-fallecido-en-Heroes-de-Leon-les-regresen-memoria-de-celular-20210125-0029.html,13074
vivirmas,Canícula: ¿qué es y cómo protegerse de ella?,https://www.am.com.mx/vivirmas/Canicula-que-es-y-como-protegerse-de-ella-20210712-0041.html,13074
noticias,Lo matan por ver asesinato de cliente y no delatar a delincuente,https://www.am.com.mx/noticias/Ve-asesinato-de-cliente-y-lo-matan-en-colonia-Doctores-en-CDMX-20210611-0007.html,13074
espectaculos,"Muere la conductora Vivian Vázquez, a los 26 años",https://www.am.com.mx/espectaculos/Tras-chocar-su-auto-muere-la-conductora-Vivian-Vazquez-con-solo-26-anos-20210819-0020.html,13074
superdeportivo,El alcohol y las drogas acabaron con la carrera de Miguel Ángel González campeón mundial de Boxeo,https://www.am.com.mx/superdeportivo/Boxeo-De-campeon-a-vagabundo-asi-termino-Mguel-Angel-Gonzalez-quien-enfrento-a-Julio-Cesar-Chavez-y-Oscar-de-la-Hoya-20210930-0080.html,13074
noticias,"Ya no llegó a casa; muere abuelita arrollada, el auto frenó 20 metros antes",https://www.am.com.mx/guanajuato/noticias/Accidente-en-Celaya-muere-mujer-arrollada-en-avenida-Francisco-Juarez-20210808-0012.html,13074
noticias,VIDEO Reportan con heridas graves a jovencitas atropelladas por joven ebrio,https://www.am.com.mx/noticias/VIDEO-CDMX-Se-reporta-grave-jovencita-atropellada-por-Diego-Armando-Helguera-fuera-de-casa-de-fiesta-20210615-0056.html,12993
noticias,Entran a casa y asesinan a dos mujeres frente a sus hijos de 1 y 3 años,https://www.am.com.mx/guanajuato/noticias/Seguridad-Irapuato-Matan-a-balazos-a-dos-mujeres-en-Villas-de-San-Cayetano-20210821-0023.html,12993
noticias,"Liberan a familia desaparecida en Jalisco en gasolinera, estaban desorientados",https://www.am.com.mx/noticias/Familia-desaparecida-en-Jalisco-aparecen-desorientados-en-gasolinera-de-Zapotlanejo-20210409-0016.html,12993
superdeportivo,Salvador Cabañas vuelve a jugar y llena deportiva de Moroleón en partido de Leyendas del América,https://www.am.com.mx/superdeportivo/Salvador-Cabanas-volvio-a-las-canchas-en-un-partido-de-Leyendas-del-Club-America-en-Moroleon-20211003-0032.html,12993
cdmx,"VIDEO Por venir a exceso de velocidad, muere conductor en un accidente en CDMX",https://www.am.com.mx/cdmx/VIDEO-Accidente-en-CDMX-Conductor-venia-a-exceso-de-velocidad-se-impacto-y-perdio-la-vida-en-Periferico-Sur-20210924-0046.html,12993
noticias,Rentan azoteas para ver el socavón en Puebla,https://www.am.com.mx/noticias/VIDEO-Puebla-Socavon-se-vuelve-atractivo-turistico-rentan-azoteas-para-verlo-en-Santa-Maria-Zacatepec-20210618-0026.html,12993
noticias,Arranca la próxima semana vacunación COVID del grupo de 30 a 39 años,https://www.am.com.mx/guanajuato/noticias/Vacunacion-COVID-de-30-a-39-anos-en--Guanajuato-Aplican-primeras-dosis-la-proxima-semana--20210712-0030.html,12993
noticias,"VIDEO Tras flujos de agua subterránea, socavón en Puebla se inunda y presenta olas",https://www.am.com.mx/noticias/Socavon-en-Puebla-VIDEO-presenta-olas-tras-lluvias--20210627-0032.html,12993
noticias,"Seguridad León: Muere niña, la asesina su hermano adolescente en Jardines de Jerez | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Muere-joven-por-lesion-en-traquea-en-casa-de-Jardines-de-Jerez-20210714-0049.html,12993
noticias,"Robo en León: Graban a ‘El Mudo’ robando cables de luz en la 10 de Mayo | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Robo-en-Leon-Graban-a-El-Mudo-robando-cables-de-luz-en-la-10-de-Mayo-20210718-0019.html,12912
noticias,"Balacera León: Sicario mata a hombre en puesto de quesadillas, su esposa queda herida | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Balacera-Leon-Sicario-mata-a-hombre-en-puesto-de-quesadillas-su-esposa-queda-herida-20210509-0027.html,12912
noticias,#ERROR!,https://www.am.com.mx/noticias/Vacuna-COVID-despiden-a-enfermera-por-inyectar-a-ancianos-con-aire-20210220-0033.html,12912
noticias,“Queman” a falsos maestros que “se pasaron” para recibir vacuna COVID,https://www.am.com.mx/guanajuato/noticias/COVID-Guanajuato-Se-hacen-pasar-por-maestros-para-recibir-vacuna-y-los-denuncian-en-redes-20210507-0064.html,12912
viral,Familia con COVID pide ayuda y vecinos se unen para apoyarlos,https://www.am.com.mx/viral/COVID-en-Puebla-familia-pide-ayuda-20210206-0042.html,12912
espectaculos,Ellos son los famosos que podrían venir al Palenque de la Feria 2022,https://www.am.com.mx/Ellos-son-los-artistas-que-suenan-fuerte-para-el-Palenque-de-la-Feria-2022-t202110020002.html,12831
viral,Tik Tok: papá regaña a su hija por video donde hace twerking | Periódico AM,https://www.am.com.mx/viral/Tik-Tok-papa-regana-a-su-hija-por-video-donde-hace-twerking-20210306-0018.html,12831
noticias,"VIDEO Exonera juez a 'El Marro' de delitos contra servidores públicos, revela AMLO",https://www.am.com.mx/celaya/AMLO-Jose-Antonio-Yepez-El-Marro-cartel-Santa-Rosa-de-Lima-libra-delito-contra-servidores-publicos-20210521-0009.html,12831
noticias,"Seguridad Celaya: Matan a 3 familiares dentro de su casa en Barrio de San Miguel | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Celaya-Matan-a-3-familiares-dentro-de-su-casa-en-Barrio-de-San-Miguel-20210404-0043.html,12831
noticias,Vecinos alertan por fuertes olores en casa y encuentran cadáver con herida en el cuello,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Encuentra-cadaver-en-descomposicion-avanzada-con-herida-en-el-cuello-20210807-0022.html,12831
noticias,"Identifican a dos víctimas del feminicida serial, hallan libreta con 29 nombres de mujeres",https://www.am.com.mx/noticias/Feminicida-serial-de-Atizapan-Estado-de-Mexico.-Identifican-a-dos-victimas-mas-hallan-libreta-con-29-nombres-de-mujeres-20210520-0012.html,12831
noticias,"VIDEO ‘Mi esposo está atrapado’, pide ayuda mujer prensada en auto tras colapsar metro",https://www.am.com.mx/noticias/VIDEO-CDMX-Metro-Olivos.-Mi-esposo-esta-atrapado-mujer-prensada-en-auto-tras-colapsar-metro--20210504-0030.html,12831
